DATE;TIME_FROM;TIME_TO;IDAEP_GERMANY_VALUE_OP_[EUR/MWH];IDAEP_GERMANY_COMMENT;IDAEP_GERMANY_VALUE_QA_[EUR/MWH]
29.10.2020;07:15;07:30;34,880;;n/a
29.10.2020;07:30;07:45;42,520;;n/a
29.10.2020;07:45;08:00;34,580;;n/a
29.10.2020;08:00;08:15;38,100;;n/a
29.10.2020;08:15;08:30;39,130;;n/a
29.10.2020;08:30;08:45;33,320;;n/a
29.10.2020;08:45;09:00;44,240;;n/a
29.10.2020;09:00;09:15;46,210;;n/a
29.10.2020;09:15;09:30;32,980;;n/a
29.10.2020;09:30;09:45;21,110;;n/a
29.10.2020;09:45;10:00;24,800;;n/a
29.10.2020;10:00;10:15;36,190;;n/a
29.10.2020;10:15;10:30;25,450;;n/a
29.10.2020;10:30;10:45;18,290;;n/a
29.10.2020;10:45;11:00;7,210;;n/a
29.10.2020;11:00;11:15;9,250;;n/a
29.10.2020;11:15;11:30;-10,270;;n/a
29.10.2020;11:30;11:45;-1,150;;n/a
29.10.2020;11:45;12:00;1,290;;n/a
29.10.2020;12:00;12:15;18,870;;n/a
29.10.2020;12:15;12:30;36,490;;n/a
29.10.2020;12:30;12:45;45,140;;n/a
29.10.2020;12:45;13:00;46,280;;n/a
29.10.2020;13:00;13:15;30,100;;n/a
29.10.2020;13:15;13:30;24,290;;n/a
29.10.2020;13:30;13:45;22,310;;n/a
29.10.2020;13:45;14:00;27,360;;n/a
29.10.2020;14:00;14:15;13,530;;n/a
29.10.2020;14:15;14:30;59,240;;n/a
29.10.2020;14:30;14:45;68,320;;n/a
29.10.2020;14:45;15:00;72,900;;n/a
29.10.2020;15:00;15:15;51,240;;n/a
29.10.2020;15:15;15:30;50,050;;n/a
29.10.2020;15:30;15:45;48,760;;n/a
29.10.2020;15:45;16:00;58,350;;n/a
29.10.2020;16:00;16:15;34,270;;n/a
29.10.2020;16:15;16:30;42,350;;n/a
29.10.2020;16:30;16:45;41,040;;n/a
29.10.2020;16:45;17:00;46,240;;n/a
29.10.2020;17:00;17:15;36,050;;n/a
29.10.2020;17:15;17:30;35,690;;n/a
29.10.2020;17:30;17:45;31,110;;n/a
29.10.2020;17:45;18:00;33,180;;n/a
29.10.2020;18:00;18:15;37,390;;n/a
29.10.2020;18:15;18:30;31,490;;n/a
29.10.2020;18:30;18:45;34,090;;n/a
29.10.2020;18:45;19:00;29,600;;n/a
29.10.2020;19:00;19:15;47,480;;n/a
29.10.2020;19:15;19:30;33,570;;n/a
29.10.2020;19:30;19:45;19,550;;n/a
29.10.2020;19:45;20:00;23,260;;n/a
29.10.2020;20:00;20:15;27,160;;n/a
29.10.2020;20:15;20:30;25,800;;n/a
29.10.2020;20:30;20:45;22,860;;n/a
29.10.2020;20:45;21:00;9,470;;n/a
29.10.2020;21:00;21:15;36,230;;n/a
29.10.2020;21:15;21:30;37,880;;n/a
29.10.2020;21:30;21:45;31,440;;n/a
29.10.2020;21:45;22:00;19,810;;n/a
29.10.2020;22:00;22:15;45,720;;n/a
29.10.2020;22:15;22:30;21,100;;n/a
29.10.2020;22:30;22:45;23,350;;n/a
29.10.2020;22:45;23:00;27,260;;n/a
29.10.2020;23:00;23:15;32,180;;n/a
29.10.2020;23:15;23:30;33,310;;n/a
29.10.2020;23:30;23:45;24,520;;n/a
29.10.2020;23:45;00:00;-5,570;;n/a
30.10.2020;00:00;00:15;23,630;;n/a
30.10.2020;00:15;00:30;-1,490;;n/a
30.10.2020;00:30;00:45;15,200;;n/a
30.10.2020;00:45;01:00;-6,980;;n/a
30.10.2020;01:00;01:15;33,840;;n/a
30.10.2020;01:15;01:30;26,880;;n/a
30.10.2020;01:30;01:45;23,530;;n/a
30.10.2020;01:45;02:00;6,680;;n/a
30.10.2020;02:00;02:15;15,150;;n/a
30.10.2020;02:15;02:30;3,870;;n/a
30.10.2020;02:30;02:45;11,120;;n/a
30.10.2020;02:45;03:00;25,060;;n/a
30.10.2020;03:00;03:15;21,110;;n/a
30.10.2020;03:15;03:30;21,000;;n/a
30.10.2020;03:30;03:45;15,450;;n/a
30.10.2020;03:45;04:00;13,690;;n/a
30.10.2020;04:00;04:15;3,070;;n/a
30.10.2020;04:15;04:30;5,570;;n/a
30.10.2020;04:30;04:45;14,480;;n/a
30.10.2020;04:45;05:00;25,560;;n/a
30.10.2020;05:00;05:15;3,210;;n/a
30.10.2020;05:15;05:30;22,010;;n/a
30.10.2020;05:30;05:45;31,610;;n/a
30.10.2020;05:45;06:00;25,660;;n/a
30.10.2020;06:00;06:15;26,470;;n/a
30.10.2020;06:15;06:30;28,870;;n/a
30.10.2020;06:30;06:45;19,590;;n/a
30.10.2020;06:45;07:00;18,190;;n/a
30.10.2020;07:00;07:15;23,920;;n/a
30.10.2020;07:15;07:30;28,760;;n/a
30.10.2020;07:30;07:45;27,580;;n/a
30.10.2020;07:45;08:00;25,130;;n/a
30.10.2020;08:00;08:15;22,380;;n/a
30.10.2020;08:15;08:30;28,350;;n/a
30.10.2020;08:30;08:45;24,860;;n/a
30.10.2020;08:45;09:00;23,040;;n/a
30.10.2020;09:00;09:15;37,400;;n/a
30.10.2020;09:15;09:30;40,370;;n/a
30.10.2020;09:30;09:45;36,840;;n/a
30.10.2020;09:45;10:00;36,460;;n/a
30.10.2020;10:00;10:15;36,650;;n/a
30.10.2020;10:15;10:30;36,150;;n/a
30.10.2020;10:30;10:45;36,520;;n/a
30.10.2020;10:45;11:00;35,180;;n/a
30.10.2020;11:00;11:15;48,450;;n/a
30.10.2020;11:15;11:30;39,970;;n/a
30.10.2020;11:30;11:45;39,830;;n/a
30.10.2020;11:45;12:00;37,740;;n/a
30.10.2020;12:00;12:15;41,280;;n/a
30.10.2020;12:15;12:30;24,180;;n/a
30.10.2020;12:30;12:45;7,210;;n/a
30.10.2020;12:45;13:00;9,370;;n/a
30.10.2020;13:00;13:15;30,940;;n/a
30.10.2020;13:15;13:30;26,660;;n/a
30.10.2020;13:30;13:45;32,180;;n/a
30.10.2020;13:45;14:00;31,220;;n/a
30.10.2020;14:00;14:15;31,330;;n/a
30.10.2020;14:15;14:30;17,640;;n/a
30.10.2020;14:30;14:45;30,180;;n/a
30.10.2020;14:45;15:00;22,690;;n/a
30.10.2020;15:00;15:15;26,010;;n/a
30.10.2020;15:15;15:30;30,230;;n/a
30.10.2020;15:30;15:45;28,060;;n/a
30.10.2020;15:45;16:00;32,750;;n/a
30.10.2020;16:00;16:15;30,860;;n/a
30.10.2020;16:15;16:30;34,110;;n/a
30.10.2020;16:30;16:45;37,290;;n/a
30.10.2020;16:45;17:00;31,810;;n/a
30.10.2020;17:00;17:15;25,690;;n/a
30.10.2020;17:15;17:30;39,710;;n/a
30.10.2020;17:30;17:45;44,890;;n/a
30.10.2020;17:45;18:00;46,000;;n/a
30.10.2020;18:00;18:15;45,330;;n/a
30.10.2020;18:15;18:30;43,340;;n/a
30.10.2020;18:30;18:45;39,330;;n/a
30.10.2020;18:45;19:00;38,280;;n/a
30.10.2020;19:00;19:15;88,040;;n/a
30.10.2020;19:15;19:30;46,190;;n/a
30.10.2020;19:30;19:45;41,010;;n/a
30.10.2020;19:45;20:00;38,940;;n/a
30.10.2020;20:00;20:15;49,610;;n/a
30.10.2020;20:15;20:30;36,340;;n/a
30.10.2020;20:30;20:45;23,760;;n/a
30.10.2020;20:45;21:00;22,440;;n/a
30.10.2020;21:00;21:15;37,960;;n/a
30.10.2020;21:15;21:30;40,230;;n/a
30.10.2020;21:30;21:45;33,170;;n/a
30.10.2020;21:45;22:00;31,930;;n/a
30.10.2020;22:00;22:15;48,240;;n/a
30.10.2020;22:15;22:30;41,800;;n/a
30.10.2020;22:30;22:45;39,330;;n/a
30.10.2020;22:45;23:00;38,310;;n/a
30.10.2020;23:00;23:15;38,450;;n/a
30.10.2020;23:15;23:30;39,160;;n/a
30.10.2020;23:30;23:45;41,070;;n/a
30.10.2020;23:45;00:00;36,320;;n/a
31.10.2020;00:00;00:15;33,320;;n/a
31.10.2020;00:15;00:30;37,250;;n/a
31.10.2020;00:30;00:45;40,270;;n/a
31.10.2020;00:45;01:00;42,020;;n/a
31.10.2020;01:00;01:15;46,100;;n/a
31.10.2020;01:15;01:30;38,910;;n/a
31.10.2020;01:30;01:45;32,490;;n/a
31.10.2020;01:45;02:00;31,410;;n/a
31.10.2020;02:00;02:15;32,830;;n/a
31.10.2020;02:15;02:30;35,310;;n/a
31.10.2020;02:30;02:45;36,540;;n/a
31.10.2020;02:45;03:00;43,100;;n/a
31.10.2020;03:00;03:15;32,650;;n/a
31.10.2020;03:15;03:30;38,960;;n/a
31.10.2020;03:30;03:45;39,080;;n/a
31.10.2020;03:45;04:00;45,650;;n/a
31.10.2020;04:00;04:15;27,240;;n/a
31.10.2020;04:15;04:30;29,460;;n/a
31.10.2020;04:30;04:45;31,550;;n/a
31.10.2020;04:45;05:00;35,640;;n/a
31.10.2020;05:00;05:15;30,810;;n/a
31.10.2020;05:15;05:30;33,660;;n/a
31.10.2020;05:30;05:45;43,800;;n/a
31.10.2020;05:45;06:00;44,010;;n/a
31.10.2020;06:00;06:15;32,990;;n/a
31.10.2020;06:15;06:30;35,300;;n/a
31.10.2020;06:30;06:45;43,160;;n/a
31.10.2020;06:45;07:00;40,180;;n/a
31.10.2020;07:00;07:15;39,660;;n/a
31.10.2020;07:15;07:30;32,670;;n/a
31.10.2020;07:30;07:45;33,350;;n/a
31.10.2020;07:45;08:00;23,190;;n/a
31.10.2020;08:00;08:15;24,870;;n/a
31.10.2020;08:15;08:30;20,930;;n/a
31.10.2020;08:30;08:45;23,710;;n/a
31.10.2020;08:45;09:00;22,990;;n/a
31.10.2020;09:00;09:15;33,000;;n/a
31.10.2020;09:15;09:30;26,960;;n/a
31.10.2020;09:30;09:45;26,520;;n/a
31.10.2020;09:45;10:00;16,900;;n/a
31.10.2020;10:00;10:15;21,400;;n/a
31.10.2020;10:15;10:30;16,060;;n/a
31.10.2020;10:30;10:45;13,640;;n/a
31.10.2020;10:45;11:00;15,200;;n/a
31.10.2020;11:00;11:15;30,440;;n/a
31.10.2020;11:15;11:30;25,570;;n/a
31.10.2020;11:30;11:45;27,120;;n/a
31.10.2020;11:45;12:00;24,590;;n/a
31.10.2020;12:00;12:15;43,040;;n/a
31.10.2020;12:15;12:30;26,870;;n/a
31.10.2020;12:30;12:45;12,440;;n/a
31.10.2020;12:45;13:00;31,240;;n/a
31.10.2020;13:00;13:15;26,930;;n/a
31.10.2020;13:15;13:30;22,780;;n/a
31.10.2020;13:30;13:45;21,460;;n/a
31.10.2020;13:45;14:00;21,210;;n/a
31.10.2020;14:00;14:15;14,340;;n/a
31.10.2020;14:15;14:30;20,140;;n/a
31.10.2020;14:30;14:45;34,340;;n/a
31.10.2020;14:45;15:00;28,930;;n/a
31.10.2020;15:00;15:15;19,500;;n/a
31.10.2020;15:15;15:30;28,640;;n/a
31.10.2020;15:30;15:45;35,220;;n/a
31.10.2020;15:45;16:00;56,930;;n/a
31.10.2020;16:00;16:15;52,610;;n/a
31.10.2020;16:15;16:30;46,590;;n/a
31.10.2020;16:30;16:45;45,160;;n/a
31.10.2020;16:45;17:00;46,620;;n/a
31.10.2020;17:00;17:15;53,090;;n/a
31.10.2020;17:15;17:30;61,880;;n/a
31.10.2020;17:30;17:45;70,590;;n/a
31.10.2020;17:45;18:00;59,050;;n/a
31.10.2020;18:00;18:15;57,950;;n/a
31.10.2020;18:15;18:30;45,490;;n/a
31.10.2020;18:30;18:45;40,340;;n/a
31.10.2020;18:45;19:00;30,510;;n/a
31.10.2020;19:00;19:15;42,590;;n/a
31.10.2020;19:15;19:30;37,620;;n/a
31.10.2020;19:30;19:45;21,630;;n/a
31.10.2020;19:45;20:00;11,080;;n/a
31.10.2020;20:00;20:15;37,440;;n/a
31.10.2020;20:15;20:30;26,420;;n/a
31.10.2020;20:30;20:45;20,340;;n/a
31.10.2020;20:45;21:00;16,520;;n/a
31.10.2020;21:00;21:15;26,980;;n/a
31.10.2020;21:15;21:30;25,160;;n/a
31.10.2020;21:30;21:45;20,740;;n/a
31.10.2020;21:45;22:00;19,070;;n/a
31.10.2020;22:00;22:15;33,020;;n/a
31.10.2020;22:15;22:30;31,770;;n/a
31.10.2020;22:30;22:45;32,590;;n/a
31.10.2020;22:45;23:00;36,220;;n/a
31.10.2020;23:00;23:15;38,690;;n/a
31.10.2020;23:15;23:30;33,910;;n/a
31.10.2020;23:30;23:45;28,870;;n/a
31.10.2020;23:45;00:00;27,640;;n/a
01.11.2020;00:00;00:15;31,110;;n/a
01.11.2020;00:15;00:30;30,730;;n/a
01.11.2020;00:30;00:45;26,010;;n/a
01.11.2020;00:45;01:00;15,830;;n/a
01.11.2020;01:00;01:15;-6,740;;n/a
01.11.2020;01:15;01:30;-0,760;;n/a
01.11.2020;01:30;01:45;16,520;;n/a
01.11.2020;01:45;02:00;24,540;;n/a
01.11.2020;02:00;02:15;16,800;;n/a
01.11.2020;02:15;02:30;16,590;;n/a
01.11.2020;02:30;02:45;4,610;;n/a
01.11.2020;02:45;03:00;7,190;;n/a
01.11.2020;03:00;03:15;-9,980;;n/a
01.11.2020;03:15;03:30;-3,780;;n/a
01.11.2020;03:30;03:45;4,320;;n/a
01.11.2020;03:45;04:00;14,820;;n/a
01.11.2020;04:00;04:15;-23,420;;n/a
01.11.2020;04:15;04:30;-16,350;;n/a
01.11.2020;04:30;04:45;-11,340;;n/a
01.11.2020;04:45;05:00;-11,070;;n/a
01.11.2020;05:00;05:15;-49,070;;n/a
01.11.2020;05:15;05:30;6,030;;n/a
01.11.2020;05:30;05:45;22,140;;n/a
01.11.2020;05:45;06:00;43,770;;n/a
01.11.2020;06:00;06:15;9,640;;n/a
01.11.2020;06:15;06:30;19,360;;n/a
01.11.2020;06:30;06:45;12,910;;n/a
01.11.2020;06:45;07:00;12,480;;n/a
01.11.2020;07:00;07:15;-10,930;;n/a
01.11.2020;07:15;07:30;-3,150;;n/a
01.11.2020;07:30;07:45;-8,320;;n/a
01.11.2020;07:45;08:00;3,600;;n/a
01.11.2020;08:00;08:15;3,770;;n/a
01.11.2020;08:15;08:30;-2,920;;n/a
01.11.2020;08:30;08:45;-9,740;;n/a
01.11.2020;08:45;09:00;24,880;;n/a
01.11.2020;09:00;09:15;26,250;;n/a
01.11.2020;09:15;09:30;32,680;;n/a
01.11.2020;09:30;09:45;25,300;;n/a
01.11.2020;09:45;10:00;17,510;;n/a
01.11.2020;10:00;10:15;18,930;;n/a
01.11.2020;10:15;10:30;19,430;;n/a
01.11.2020;10:30;10:45;23,010;;n/a
01.11.2020;10:45;11:00;16,090;;n/a
01.11.2020;11:00;11:15;23,580;;n/a
01.11.2020;11:15;11:30;16,250;;n/a
01.11.2020;11:30;11:45;-3,050;;n/a
01.11.2020;11:45;12:00;-10,750;;n/a
01.11.2020;12:00;12:15;11,830;;n/a
01.11.2020;12:15;12:30;-4,640;;n/a
01.11.2020;12:30;12:45;-11,580;;n/a
01.11.2020;12:45;13:00;-5,790;;n/a
01.11.2020;13:00;13:15;17,180;;n/a
01.11.2020;13:15;13:30;22,960;;n/a
01.11.2020;13:30;13:45;30,210;;n/a
01.11.2020;13:45;14:00;41,830;;n/a
01.11.2020;14:00;14:15;31,130;;n/a
01.11.2020;14:15;14:30;31,180;;n/a
01.11.2020;14:30;14:45;31,380;;n/a
01.11.2020;14:45;15:00;33,030;;n/a
01.11.2020;15:00;15:15;28,180;;n/a
01.11.2020;15:15;15:30;30,690;;n/a
01.11.2020;15:30;15:45;34,260;;n/a
01.11.2020;15:45;16:00;39,680;;n/a
01.11.2020;16:00;16:15;26,190;;n/a
01.11.2020;16:15;16:30;30,660;;n/a
01.11.2020;16:30;16:45;37,820;;n/a
01.11.2020;16:45;17:00;37,520;;n/a
01.11.2020;17:00;17:15;20,620;;n/a
01.11.2020;17:15;17:30;23,410;;n/a
01.11.2020;17:30;17:45;9,640;;n/a
01.11.2020;17:45;18:00;18,690;;n/a
01.11.2020;18:00;18:15;31,020;;n/a
01.11.2020;18:15;18:30;28,820;;n/a
01.11.2020;18:30;18:45;24,640;;n/a
01.11.2020;18:45;19:00;27,170;;n/a
01.11.2020;19:00;19:15;34,940;;n/a
01.11.2020;19:15;19:30;25,490;;n/a
01.11.2020;19:30;19:45;28,100;;n/a
01.11.2020;19:45;20:00;16,700;;n/a
01.11.2020;20:00;20:15;40,370;;n/a
01.11.2020;20:15;20:30;28,000;;n/a
01.11.2020;20:30;20:45;13,440;;n/a
01.11.2020;20:45;21:00;7,480;;n/a
01.11.2020;21:00;21:15;18,920;;n/a
01.11.2020;21:15;21:30;23,810;;n/a
01.11.2020;21:30;21:45;17,150;;n/a
01.11.2020;21:45;22:00;24,820;;n/a
01.11.2020;22:00;22:15;36,470;;n/a
01.11.2020;22:15;22:30;25,460;;n/a
01.11.2020;22:30;22:45;14,480;;n/a
01.11.2020;22:45;23:00;1,060;;n/a
01.11.2020;23:00;23:15;39,640;;n/a
01.11.2020;23:15;23:30;30,590;;n/a
01.11.2020;23:30;23:45;22,610;;n/a
01.11.2020;23:45;00:00;-21,830;;n/a
02.11.2020;00:00;00:15;11,130;;n/a
02.11.2020;00:15;00:30;10,440;;n/a
02.11.2020;00:30;00:45;-13,630;;n/a
02.11.2020;00:45;01:00;-51,390;;n/a
02.11.2020;01:00;01:15;-7,130;;n/a
02.11.2020;01:15;01:30;-45,670;;n/a
02.11.2020;01:30;01:45;-62,190;;n/a
02.11.2020;01:45;02:00;-67,440;;n/a
02.11.2020;02:00;02:15;-33,840;;n/a
02.11.2020;02:15;02:30;-62,980;;n/a
02.11.2020;02:30;02:45;-70,420;;n/a
02.11.2020;02:45;03:00;-67,370;;n/a
02.11.2020;03:00;03:15;-72,170;;n/a
02.11.2020;03:15;03:30;-82,330;;n/a
02.11.2020;03:30;03:45;-86,320;;n/a
02.11.2020;03:45;04:00;-79,130;;n/a
02.11.2020;04:00;04:15;-44,390;;n/a
02.11.2020;04:15;04:30;-67,060;;n/a
02.11.2020;04:30;04:45;-17,730;;n/a
02.11.2020;04:45;05:00;-22,240;;n/a
02.11.2020;05:00;05:15;-35,560;;n/a
02.11.2020;05:15;05:30;-23,970;;n/a
02.11.2020;05:30;05:45;3,360;;n/a
02.11.2020;05:45;06:00;9,850;;n/a
02.11.2020;06:00;06:15;-12,410;;n/a
02.11.2020;06:15;06:30;30,220;;n/a
02.11.2020;06:30;06:45;32,550;;n/a
02.11.2020;06:45;07:00;36,870;;n/a
02.11.2020;07:00;07:15;35,630;;n/a
02.11.2020;07:15;07:30;22,630;;n/a
02.11.2020;07:30;07:45;26,890;;n/a
02.11.2020;07:45;08:00;31,950;;n/a
02.11.2020;08:00;08:15;44,260;;n/a
02.11.2020;08:15;08:30;42,090;;n/a
02.11.2020;08:30;08:45;36,890;;n/a
02.11.2020;08:45;09:00;34,470;;n/a
02.11.2020;09:00;09:15;43,470;;n/a
02.11.2020;09:15;09:30;37,410;;n/a
02.11.2020;09:30;09:45;37,050;;n/a
02.11.2020;09:45;10:00;26,560;;n/a
02.11.2020;10:00;10:15;37,250;;n/a
02.11.2020;10:15;10:30;24,110;;n/a
02.11.2020;10:30;10:45;16,610;;n/a
02.11.2020;10:45;11:00;8,810;;n/a
02.11.2020;11:00;11:15;24,730;;n/a
02.11.2020;11:15;11:30;14,260;;n/a
02.11.2020;11:30;11:45;7,890;;n/a
02.11.2020;11:45;12:00;2,540;;n/a
02.11.2020;12:00;12:15;20,860;;n/a
02.11.2020;12:15;12:30;24,720;;n/a
02.11.2020;12:30;12:45;34,080;;n/a
02.11.2020;12:45;13:00;44,040;;n/a
02.11.2020;13:00;13:15;31,540;;n/a
02.11.2020;13:15;13:30;33,350;;n/a
02.11.2020;13:30;13:45;27,710;;n/a
02.11.2020;13:45;14:00;21,380;;n/a
02.11.2020;14:00;14:15;14,460;;n/a
02.11.2020;14:15;14:30;15,230;;n/a
02.11.2020;14:30;14:45;28,150;;n/a
02.11.2020;14:45;15:00;39,370;;n/a
02.11.2020;15:00;15:15;48,420;;n/a
02.11.2020;15:15;15:30;47,510;;n/a
02.11.2020;15:30;15:45;59,970;;n/a
02.11.2020;15:45;16:00;70,890;;n/a
02.11.2020;16:00;16:15;56,400;;n/a
02.11.2020;16:15;16:30;51,830;;n/a
02.11.2020;16:30;16:45;32,770;;n/a
02.11.2020;16:45;17:00;34,310;;n/a
02.11.2020;17:00;17:15;34,290;;n/a
02.11.2020;17:15;17:30;35,100;;n/a
02.11.2020;17:30;17:45;41,380;;n/a
02.11.2020;17:45;18:00;51,090;;n/a
02.11.2020;18:00;18:15;49,080;;n/a
02.11.2020;18:15;18:30;47,180;;n/a
02.11.2020;18:30;18:45;44,730;;n/a
02.11.2020;18:45;19:00;37,190;;n/a
02.11.2020;19:00;19:15;42,280;;n/a
02.11.2020;19:15;19:30;34,580;;n/a
02.11.2020;19:30;19:45;24,730;;n/a
02.11.2020;19:45;20:00;19,290;;n/a
02.11.2020;20:00;20:15;24,420;;n/a
02.11.2020;20:15;20:30;17,980;;n/a
02.11.2020;20:30;20:45;21,000;;n/a
02.11.2020;20:45;21:00;30,940;;n/a
02.11.2020;21:00;21:15;30,690;;n/a
02.11.2020;21:15;21:30;27,310;;n/a
02.11.2020;21:30;21:45;22,980;;n/a
02.11.2020;21:45;22:00;18,670;;n/a
02.11.2020;22:00;22:15;34,770;;n/a
02.11.2020;22:15;22:30;43,700;;n/a
02.11.2020;22:30;22:45;45,550;;n/a
02.11.2020;22:45;23:00;48,010;;n/a
02.11.2020;23:00;23:15;50,520;;n/a
02.11.2020;23:15;23:30;40,120;;n/a
02.11.2020;23:30;23:45;23,200;;n/a
02.11.2020;23:45;00:00;19,710;;n/a
03.11.2020;00:00;00:15;24,610;;n/a
03.11.2020;00:15;00:30;24,980;;n/a
03.11.2020;00:30;00:45;26,890;;n/a
03.11.2020;00:45;01:00;24,570;;n/a
03.11.2020;01:00;01:15;30,540;;n/a
03.11.2020;01:15;01:30;32,760;;n/a
03.11.2020;01:30;01:45;29,530;;n/a
03.11.2020;01:45;02:00;36,120;;n/a
03.11.2020;02:00;02:15;31,380;;n/a
03.11.2020;02:15;02:30;33,170;;n/a
03.11.2020;02:30;02:45;35,280;;n/a
03.11.2020;02:45;03:00;37,620;;n/a
03.11.2020;03:00;03:15;31,200;;n/a
03.11.2020;03:15;03:30;30,650;;n/a
03.11.2020;03:30;03:45;32,220;;n/a
03.11.2020;03:45;04:00;32,300;;n/a
03.11.2020;04:00;04:15;32,050;;n/a
03.11.2020;04:15;04:30;37,440;;n/a
03.11.2020;04:30;04:45;43,910;;n/a
03.11.2020;04:45;05:00;35,920;;n/a
03.11.2020;05:00;05:15;27,440;;n/a
03.11.2020;05:15;05:30;30,220;;n/a
03.11.2020;05:30;05:45;24,220;;n/a
03.11.2020;05:45;06:00;27,580;;n/a
03.11.2020;06:00;06:15;28,030;;n/a
03.11.2020;06:15;06:30;33,950;;n/a
03.11.2020;06:30;06:45;36,890;;n/a
03.11.2020;06:45;07:00;40,060;;n/a
03.11.2020;07:00;07:15;27,360;;n/a
03.11.2020;07:15;07:30;39,760;;n/a
03.11.2020;07:30;07:45;38,330;;n/a
03.11.2020;07:45;08:00;45,730;;n/a
03.11.2020;08:00;08:15;46,480;;n/a
03.11.2020;08:15;08:30;41,690;;n/a
03.11.2020;08:30;08:45;42,160;;n/a
03.11.2020;08:45;09:00;42,750;;n/a
03.11.2020;09:00;09:15;36,570;;n/a
03.11.2020;09:15;09:30;31,040;;n/a
03.11.2020;09:30;09:45;24,180;;n/a
03.11.2020;09:45;10:00;29,400;;n/a
03.11.2020;10:00;10:15;41,500;;n/a
03.11.2020;10:15;10:30;35,820;;n/a
03.11.2020;10:30;10:45;34,500;;n/a
03.11.2020;10:45;11:00;38,280;;n/a
03.11.2020;11:00;11:15;35,550;;n/a
03.11.2020;11:15;11:30;32,610;;n/a
03.11.2020;11:30;11:45;36,110;;n/a
03.11.2020;11:45;12:00;57,490;;n/a
03.11.2020;12:00;12:15;68,400;;n/a
03.11.2020;12:15;12:30;57,740;;n/a
03.11.2020;12:30;12:45;47,060;;n/a
03.11.2020;12:45;13:00;38,140;;n/a
03.11.2020;13:00;13:15;40,260;;n/a
03.11.2020;13:15;13:30;47,480;;n/a
03.11.2020;13:30;13:45;57,700;;n/a
03.11.2020;13:45;14:00;60,710;;n/a
03.11.2020;14:00;14:15;42,340;;n/a
03.11.2020;14:15;14:30;47,300;;n/a
03.11.2020;14:30;14:45;31,640;;n/a
03.11.2020;14:45;15:00;22,840;;n/a
03.11.2020;15:00;15:15;29,300;;n/a
03.11.2020;15:15;15:30;29,090;;n/a
03.11.2020;15:30;15:45;65,930;;n/a
03.11.2020;15:45;16:00;52,370;;n/a
03.11.2020;16:00;16:15;54,340;;n/a
03.11.2020;16:15;16:30;53,420;;n/a
03.11.2020;16:30;16:45;55,830;;n/a
03.11.2020;16:45;17:00;54,470;;n/a
03.11.2020;17:00;17:15;52,840;;n/a
03.11.2020;17:15;17:30;53,830;;n/a
03.11.2020;17:30;17:45;40,900;;n/a
03.11.2020;17:45;18:00;32,410;;n/a
03.11.2020;18:00;18:15;41,470;;n/a
03.11.2020;18:15;18:30;32,940;;n/a
03.11.2020;18:30;18:45;31,230;;n/a
03.11.2020;18:45;19:00;40,060;;n/a
03.11.2020;19:00;19:15;49,130;;n/a
03.11.2020;19:15;19:30;50,540;;n/a
03.11.2020;19:30;19:45;39,440;;n/a
03.11.2020;19:45;20:00;31,980;;n/a
03.11.2020;20:00;20:15;41,070;;n/a
03.11.2020;20:15;20:30;35,940;;n/a
03.11.2020;20:30;20:45;29,330;;n/a
03.11.2020;20:45;21:00;22,500;;n/a
03.11.2020;21:00;21:15;40,750;;n/a
03.11.2020;21:15;21:30;38,610;;n/a
03.11.2020;21:30;21:45;33,380;;n/a
03.11.2020;21:45;22:00;28,420;;n/a
03.11.2020;22:00;22:15;51,900;;n/a
03.11.2020;22:15;22:30;38,780;;n/a
03.11.2020;22:30;22:45;24,240;;n/a
03.11.2020;22:45;23:00;20,690;;n/a
03.11.2020;23:00;23:15;30,760;;n/a
03.11.2020;23:15;23:30;27,290;;n/a
03.11.2020;23:30;23:45;17,370;;n/a
03.11.2020;23:45;00:00;8,730;;n/a
04.11.2020;00:00;00:15;-11,170;;n/a
04.11.2020;00:15;00:30;33,170;;n/a
04.11.2020;00:30;00:45;35,340;;n/a
04.11.2020;00:45;01:00;30,930;;n/a
04.11.2020;01:00;01:15;32,120;;n/a
04.11.2020;01:15;01:30;25,730;;n/a
04.11.2020;01:30;01:45;24,200;;n/a
04.11.2020;01:45;02:00;2,300;;n/a
04.11.2020;02:00;02:15;20,000;;n/a
04.11.2020;02:15;02:30;21,770;;n/a
04.11.2020;02:30;02:45;20,860;;n/a
04.11.2020;02:45;03:00;22,560;;n/a
04.11.2020;03:00;03:15;17,110;;n/a
04.11.2020;03:15;03:30;25,070;;n/a
04.11.2020;03:30;03:45;30,510;;n/a
04.11.2020;03:45;04:00;30,410;;n/a
04.11.2020;04:00;04:15;33,120;;n/a
04.11.2020;04:15;04:30;28,560;;n/a
04.11.2020;04:30;04:45;32,590;;n/a
04.11.2020;04:45;05:00;33,370;;n/a
04.11.2020;05:00;05:15;40,880;;n/a
04.11.2020;05:15;05:30;30,390;;n/a
04.11.2020;05:30;05:45;27,220;;n/a
04.11.2020;05:45;06:00;29,080;;n/a
04.11.2020;06:00;06:15;23,260;;n/a
04.11.2020;06:15;06:30;26,000;;n/a
04.11.2020;06:30;06:45;29,320;;n/a
04.11.2020;06:45;07:00;38,840;;n/a
04.11.2020;07:00;07:15;38,480;;n/a
04.11.2020;07:15;07:30;45,230;;n/a
